OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName,month
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030925,2003-08-11,9:45:00,CDT,WIDNR_WQX-133542,STORET-933695,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030925,2003-08-11,9:45:00,CDT,WIDNR_WQX-133542,STORET-933696,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030925,2003-08-11,9:45:00,CDT,WIDNR_WQX-133542,STORET-933698,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030925,2003-08-11,9:45:00,CDT,WIDNR_WQX-133542,STORET-933699,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030925,2003-08-11,9:45:00,CDT,WIDNR_WQX-133542,STORET-933703,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030925,2003-08-11,9:45:00,CDT,WIDNR_WQX-133542,STORET-933704,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030925,2003-08-11,9:45:00,CDT,WIDNR_WQX-133542,STORET-933705,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1420876,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-31168233,,,,Cryptosporidium,,<33.3,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,USEPA,Cryptosporidium and Giardia in Water by Filtration/IMS/FA - April 2001 Update,,,https://www.nemi.gov/methods/method_summary/5616/,113133790,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858360,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858361,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858365,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858368,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858369,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858370,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858372,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030929,2003-08-13,9:15:00,CDT,WIDNR_WQX-133542,STORET-858373,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1454120,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-31109042,,,,Cryptosporidium,,<33.3,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,USEPA,Cryptosporidium and Giardia in Water by Filtration/IMS/FA - April 2001 Update,,,https://www.nemi.gov/methods/method_summary/5616/,113133790,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933723,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933726,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933728,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933729,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933731,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933733,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933734,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030934,2003-08-18,11:45:00,CDT,WIDNR_WQX-133542,STORET-933738,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1454125,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-30706427,,,,Cryptosporidium,,33.3,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,USEPA,Cryptosporidium and Giardia in Water by Filtration/IMS/FA - April 2001 Update,,,https://www.nemi.gov/methods/method_summary/5616/,113133790,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214606,,,,Cryptosporidium,,1,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214607,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214608,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214609,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214611,,,,Cryptosporidium,,1,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214613,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214615,,,,Cryptosporidium,,1,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030940,2003-08-25,13:25:00,CDT,WIDNR_WQX-133542,STORET-1214616,,,,Cryptosporidium,,1,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1454126,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-31109051,,,,Cryptosporidium,,133,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,USEPA,Cryptosporidium and Giardia in Water by Filtration/IMS/FA - April 2001 Update,,,https://www.nemi.gov/methods/method_summary/5616/,113133790,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630856,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630858,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630861,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630862,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630865,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630869,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630870,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030943,2003-08-27,9:05:00,CDT,WIDNR_WQX-133542,STORET-630871,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1458217,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-31166274,,,,Cryptosporidium,,<33.3,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,USEPA,Cryptosporidium and Giardia in Water by Filtration/IMS/FA - April 2001 Update,,,https://www.nemi.gov/methods/method_summary/5616/,113133790,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778809,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778810,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778813,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778814,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778815,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778816,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778823,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030944,2003-09-02,12:10:00,CDT,WIDNR_WQX-133542,STORET-778824,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1458241,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-31109208,,,,Cryptosporidium,,<33.3,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,USEPA,Cryptosporidium and Giardia in Water by Filtration/IMS/FA - April 2001 Update,,,https://www.nemi.gov/methods/method_summary/5616/,113133790,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995505,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995506,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995509,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995510,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995511,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995515,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995516,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030950,2003-09-04,7:45:00,CDT,WIDNR_WQX-133542,STORET-995517,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9365073,2001-10-23,10:45:00,CDT,WIDNR_WQX-413002,STORET-1269293,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,10
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9365073,2001-10-23,10:45:00,CDT,WIDNR_WQX-413002,STORET-1269294,,,,Cryptosporidium,,133,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,10
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9365073,2001-10-23,10:45:00,CDT,WIDNR_WQX-413002,STORET-1269297,,,,Cryptosporidium,,2,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,10
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9365598,2002-06-04,12:23:00,CDT,WIDNR_WQX-413002,STORET-1269325,,,,Cryptosporidium,,<62,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,6
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9365598,2002-06-04,12:23:00,CDT,WIDNR_WQX-413002,STORET-1269326,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,6
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9365598,2002-06-04,12:23:00,CDT,WIDNR_WQX-413002,STORET-1269327,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,6
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9366381,2002-08-13,12:15:00,CDT,WIDNR_WQX-413002,STORET-1282467,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9366381,2002-08-13,12:15:00,CDT,WIDNR_WQX-413002,STORET-1282468,,,,Cryptosporidium,,<200,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-9366381,2002-08-13,12:15:00,CDT,WIDNR_WQX-413002,STORET-1282469,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,8
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-1451441,2003-09-14,12:55:00,CDT,WIDNR_WQX-413002,STORET-31108996,,,,Cryptosporidium,,<33.3,,,Final,,Actual,,,,,,,,,,CORRECTED RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,USEPA,Cryptosporidium and Giardia in Water by Filtration/IMS/FA - April 2001 Update,,,https://www.nemi.gov/methods/method_summary/5616/,113133790,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030965,2003-09-14,12:55:00,CDT,WIDNR_WQX-413002,STORET-179966,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030965,2003-09-14,12:55:00,CDT,WIDNR_WQX-413002,STORET-179968,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,CORRECTED RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-7030965,2003-09-14,12:55:00,CDT,WIDNR_WQX-413002,STORET-179970,,,,Cryptosporidium,,0,,,Final,,Actual,,,,,,,,,,CORRECTED RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET,9
