OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573138,Wisconsin River - Gruber'S Grove Wisconsin River,River/Stream,,07070005,,,,,43.32825,-89.72223,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573171,MIRROR LAKE - STATE PARK BEACH,Lake,,07070003,,,,,43.571757,-89.811031,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573178,North Branch Honey Creek - Near Leland WI,River/Stream,,07070005,,,,,43.351355,-89.969165,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573179,Lake Delton - Trib at Swimming Beach,River/Stream,,07070003,,,,,43.594981,-89.780577,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573180,Lake Delton at Spring Brook Creek,Lake,,07070003,,,,,43.59244,-89.7933,24000,,,Interpolation-Other,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573182,Lake Delton - Outlet,River/Stream,,07070003,,,,,43.591647,-89.786815,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573188,DEVILS LAKE - DEVILS LAKE STATE PARK BEACH NORTH SHORE,Lake,,07070004,,,,,43.42719,-89.73239,,,,Interpolation-Photo,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573194,Mirror Lake at Jellystone Camp Resort,Lake,,07070003,,,,,43.58056,-89.79986,,,,Interpolation-Photo,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-583185,Flambeau River South Fork - Cth M Bridge,River/Stream,,07050003,,,,,45.657698,-90.736454,,,,Unknown,NAD83,,,,,,,US,55,113,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-583186,Flambeau River at Boat Landing Upstream Of Sth 70,River/Stream,,07050002,,,,,45.862636,-90.704741,,,,Unknown,NAD83,,,,,,,US,55,113,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-583196,CONNORS LAKE - FLAMBEAU RIVER STATE FOREST BEACH,Lake,,07050002,,,,,45.76036,-90.72917,,,,Interpolation-Photo,NAD83,,,,,,,US,55,113,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-583197,LAKE OF THE PINES - FLAMBEAU RIVER STATE FOREST BEACH,Lake,,07050002,,,,,45.7825,-90.71458,,,,Interpolation-Photo,NAD83,,,,,,,US,55,113,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-593067,BEAULEAU LAKE - DEEPEST PART,Lake,lat/long coords updated by Trent Miller 6/7/04.,04030202,,,,,44.911179,-88.759504,,,,Unknown,NAD83,,,,,,,US,55,115,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-593083,Pensaukee River South Branch - Nichols Rd,River/Stream,STATION FOR DAVID WEBB		OF MADISON	       (608)264-6260 SAMPLES WERE COLLECTED AND ANALYZED USING CLEAN TECHNIQUES.  THE ANALYTICAL METHODS USED WERE NOT EPA APPROVED.,04030103,,,,,44.752953,-88.31172,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,115,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603051,Pigeon River at Mill Road,River/Stream,PIGEON RIVER AT MILL ROAD NORTH OF CTH LS IN SHEBOYGAN,04030101,,,,,43.784653,-87.73548,,,,Interpolation-Photo,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603095,Sheboygan River - at Sth 28 Sheboygan-Esslingen Park,River/Stream,"SER LTT Monitoring Station 

CLOSEST USGS GAGING STATION IS 04086000. MONTHLY MONITORING STATION MOVED TO THIS LOCATION FROM SHEBOYGAN R AT 8TH ST (603001) ON JANUARY 1,1977.",04030101,,,,,43.740273,-87.75094,24000,,,Interpolation-Other,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603316,Otter Creek at Willow Rd Near Plymouth WI,River/Stream,STATION FOR ROGER BANNERMAN	OF MADISON	       (608)266-9278 PRIORITY WATERSHED PROJECT,04030101,,,,,43.788919,-87.921382,,,,Unknown,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603321,OTTER CREEK - STH 57 OC003,River/Stream,"STATION FOR TOM AARTILA		 OF SED MILW		(414)263-8701 SAMPLES TAKEN ABOUT 2000 YARDS UPSTREAM OF STH 57, HALFWAY THROUGH WOODLOT.  SAMPLING WAS DONE AS PART OF THE SHEBOYGAN RIVER PRIORITY WATERSHED EVALUATION MONITORING.",04030101,,,,,43.792486,-87.944337,,,,Unknown,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603322,OTTER CREEK TRIBUTARY - OC004  WP010,River/Stream,STATION FOR TOM AARTILA		OF SED MILW	       (414)263-8701 SAMPLES TAKEN EAST OF THE FIRST BRIDGE SOUTH OF CTH J ON STH 57. SAMPLING WAS DONE AS PART OF THE SHEBOYGAN RIVER PRIORITY WATERSHED EVALUATION MONITORING.,04030101,,,,,43.788723,-87.94173,,,,Interpolation-Photo,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603324,Otter Creek Tributary - Oc006 Wp008,River/Stream,"STATION FOR TOM AARTILA		 OF SED MILW		(414)263-8701 SAMPLES WERE TAKEN FROM SMALL TRIBUTARY NORTH OF CTH J, JUST DOWN STREAM OF FIRST DRIVEWAY EAST OF OTTER CREEK.  SAMPLING WAS DONE AS PART OF THE SHEBOYGAN RIVER PRIORITY WATERSHED EVAL",04030101,,,,,43.790894,-87.93333,,,,Interpolation-Other,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603330,Otter Creek Tributary Site #4 at Sth 57 Near Plymouth WI,River/Stream,STATION FOR DAVE GRAZYCK OF MADISON USGS (608)276-3840,04030101,,,,,43.789616,-87.94172,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603422,PIGEON RIVER - UPSTM MILLERSVILLE RD,River/Stream,,04030101,,,,,43.822445,-87.82422,,,,Unknown,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603452,Mullet River-Meyer Park Millpond - 50 M Upstream Of Dam,River/Stream,,04030101,,,,,43.741314,-87.9844,,,,Interpolation-Photo,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603486,UNNAMED TRIBUTARY - OC6A,River/Stream,,04030101,,,,,43.790986,-87.932718,,,,Unknown,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-603487,UNNAMED TRIBUTARY - OC6B,River/Stream,,04030101,,,,,43.790979,-87.932739,,,,Unknown,NAD83,,,,,,,US,55,117,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-623001,Black River DS of STH 53 Bridge at Galesville,River/Stream,"BLACK R AT HWY 35-GALESVILLE. DRAINAGE AREA APPROX 2120 SQ MILES. CLOSEST USGS GAGING STATION IS 05382000. LOCATED ON BLACK R NEAR GALESVILLE. MONTHLY 100 YARDS DS FROM HWY 53 BRIDGE, NEAR COUNCIL BAY RD. MONITORING STATION MOVED FROM THIS LOCATION TO BLACK R AT STH 93 BRIDGE (623107) ON JANUARY 1,1977.",07040007,,,,,44.06084,-91.28708,,,,Unknown,NAD83,,,,,,,US,55,121,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-623039,Trempeleau River at Cth P At Dodge WI,River/Stream,,07040005,,,,,44.131866,-91.55315,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,121,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-623121,MARINUKA LAKE - DEEP HOLE,Lake,MARINUKA LAKE AT GREATEST DEPTH.,07040007,,,,,44.088609,-91.351947,,,,Unknown,NAD83,,,,,,,US,55,121,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-623201,Elk Creek - Swede Valley Rd Tn Rd Nene Sec 14 T22 R9w,River/Stream,STATION FOR BERNHARDT  OF WEST CENTRAL DIST   (715)836-2953 STATION ORIGINALLY ESTABLISHED FOR PRIORITY WATERSHED NON-POINT SOURCE STUDY,07040005,,,,,44.388317,-91.43052,,,,Unknown,NAD83,,,,,,,US,55,121,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-623202,BORST VALLEY CREEK - STH 121 SEC 2 AND 11,River/Stream,STATION FOR BERNHARDT		OF WEST CENTRAL DIST   (715)836-2953 STATION ORIGINALLY ESTABLISHED FOR PRIORITY WATERSHED NON-POINT SOURCE STUDY,07040005,,,,,44.406523,-91.440453,,,,Unknown,NAD83,,,,,,,US,55,121,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633066,Kickapoo River at Sth 82 At La Farge WI,River/Stream,STATION FOR KEN SCHRIEBER	OF WESTERN DISTRICT    (715)839-3798 SAMPLED BENEATH BRIDGE.,07070006,,,,,43.574164,-90.643454,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633079,RUNGE HOLLOW LAKE - DEEP HOLE,Lake,STATION FOR BUZZ SORGE		OF WESTERN EAU CLAIRE  (715)839-3794 MIDDLE OF LAKE T13N R5W S7 NESE  BASIN ASSESSMENT MONITORING.,07060001,,,,,43.614999,-91.01139,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633083,Bad Axe River North Fork at 1st Bridge Downstream From Esofea Park,River/Stream,,07060001,,,,,43.62474,-90.9858,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633123,JERSEY VALLEY INLET - JERSEY VALLEY INLET,River/Stream,JERSEY VALLEY INLET AT TOWN ROAD ABOVE LAKE.,07070006,,,,,43.699737,-90.787062,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633124,Jersey Valley Lake - Deep Hole,Lake,JERSEY VALLEY AT GREATEST DEPTH.,07070006,,,,,43.690582,-90.79757,,,,Interpolation-Other,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633129,SIDIE HOLLOW LAKE - DEEP HOLE,Lake,SIDIE HOLLOW AT GREATEST DEPTH.,07060001,,,,,43.537496,-90.959731,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633184,Kickapoo River West Fork at Jersey Valley Outfall,River/Stream,,07070006,,,,,43.687562,-90.798049,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633185,Kickapoo River West Fork - Below Left Embankment Seep Tributary,River/Stream,,07070006,,,,,43.687352,-90.797923,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-633191,Kickapoo River at Gibson Valley Rd,River/Stream,,07070006,,,,,43.71447,-90.58581,,,,Interpolation-Photo,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-634001,HILLSBORO POND - HILLSBORO POND,Lake,STATION FOR BONNIE GOODWEILER	OF MADISON	       (608)266-3484 NR BUREAU OF RESEARCH RICHARD LILLIE 1979 RANDOM LAKES SURVEY,07070004,,,,,43.647498,-90.341338,,,,Unknown,NAD83,,,,,,,US,55,123,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-643110,Spirit Lake - Deep Hole,Lake,STATION FOR JOE EILERS		OF NORTH CENTRAL DIST  (715)362-7616 SAMPLED AT DEEPEST PORTION OF LAKE. LAKE WAS SAMPLED AS PART OF 1)A STUDY ON HOW LAND USE AFFECTS LAKE WATER QUALITY AND 2)THE EFFECTS OF ACID RAINS ON NORTHERN WISC LAKES. ANALYSIS DON,07070001,,,,,45.966666,-89.200013,,,,Unknown,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-643160,Seventeen Lake - Deep Hole,Lake,"STATION FOR BOB YOUNG		 OF RHINELANDER		(704)352-7616 STATION IS AT THE DEEPEST PART OF THE LAKE, FOR WATER QUALITY ANALYSIS.",07070001,,,,,45.86706,-89.26918,,,,Interpolation-Other,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-643384,Shannon Lake (Anderson Lake) - Deep Hole,Lake,,07070001,,,,,45.958554,-89.436341,,,,Unknown,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-643419,South Placid Twin Lake - Deep Hole,Lake,STATION FOR BRAD JOHNSON		OF NCD - RHINELANDER   (715)365-8991 PLACID TWIN LAKE AT THE DEEP HOLE. DATA IS COLLECTED AS PART OF THE SELF HELP VOLUNTEER LAKE MONITORING PROGRAM.,07050002,,,,,45.916109,-89.828612,,,,Unknown,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-643633,Crystal Lake Beach - Right,Lake,,07050002,,,,,46.00138,-89.61818,,,,Interpolation-Photo,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-643636,Nichols Lake - State Forest Beach,Lake,,07050002,,,,,46.10442,-89.68781,,,,Interpolation-Photo,NAD83,,,,,,,US,55,125,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-653267,WHITE RIVER - CENTER ST 055451345,River/Stream,,07120006,,,,,42.590488,-88.433576,,,,Unknown,NAD83,,,,,,,US,55,127,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-653288,Geneva Lake - Big Foot State Park Beach,Lake,,07120006,,,,,42.569706,-88.437065,,,,Unknown,NAD83,,,,,,,US,55,127,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-653302,Geneva Lake - South Side,Lake,,07120006,,,,,42.558205,-88.46229,,,,Unknown,NAD83,,,,,,,US,55,127,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-653305,BOOTH LAKE - BOOTH LAKE MEMORIAL PARK BEACH,Lake,,07120006,,,,,42.79922,-88.42528,,,,Interpolation-Photo,NAD83,,,,,,,US,55,127,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-673129,Little Cedar Lake - North Site Near West Bend WI,Lake,,04040003,,,,,43.381663,-88.228617,,,,Unknown,NAD83,,,,,,,US,55,131,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-673265,CEDAR CREEK - PLEASANT VALLEY ROAD - 100 FT DOWNSTREAM OF ROAD,River/Stream,originally conflicted w/ 673250 but gave Cedar cr this new #.,04040003,,,,,43.352878,-88.233923,,,,Unknown,NAD83,,,,,,,US,55,131,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-673274,PIKE LAKE - STATE PARK SWIMMING BEACH,Lake,,07090001,,,,,43.30848,-88.32385,,,,Interpolation-Photo,NAD83,,,,,,,US,55,131,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-683002,Menomonee River at Pilgrim Rd,River/Stream,"STATION FOR ROGER BANNERMAN	 OF MADISON WI		(608)266-9278 MENOMONEE RIVER AT MENOMONEE FALLS, WI, 46M UPSTREAM FROM PILGRIM RD BRIDGE AT KM 33.9, AUTOMATIC SAMPLER MONITORING UPPER REACHES OF MENOMONEE R WATERSHED INCLUDING URBAN AND AGRICULTU",04040003,,,,,43.173006,-88.103938,,,,Unknown,NAD83,,,,,,,US,55,133,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-683096,Fox River at Cth I Bridge,River/Stream,,07120006,,,,,42.933693,-88.29274,,,,Unknown,NAD83,,,,,,,US,55,133,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-683206,Fox River at Cth I,River/Stream,,07120006,,,,,42.933475,-88.292366,,,,Unknown,NAD83,,,,,,,US,55,133,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-683422,Ottawa Lake - DNR State Forest Beach,Lake,,07090002,,,,,42.937355,-88.47974,,,,Interpolation-Other,NAD83,,,,,,,US,55,133,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-683431,Menomonee River at Menomonee Falls WI,River/Stream,,04040003,,,,,43.173004,-88.103935,,,,Unknown,NAD83,,,,,,,US,55,133,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-683448,Oconomowoc Lake Site #1 - Center At Oconomowoc WI,Lake,,07090001,,,,,43.097497,-88.459733,,,,Unknown,NAD83,,,,,,,US,55,133,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-693035,Wolf River at New London,River/Stream,,04030202,,,,,44.39166,-88.75001,,,,Interpolation-Photo,NAD83,,,,,,,US,55,135,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-693041,BEAR LAKE - DEEPEST POINT,Lake,STATION FOR GARY PAPLHAM OF LMD - GREEN BAY     (414)497-6027 PRELIMINARY BASIN SURVEY AND LAKE CLASSIFICATION,04030202,,,,,44.412359,-88.940651,,,,Unknown,NAD83,,,,,,,US,55,135,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-693083,Hartman Creek - St Park Pub Beach,Lake,State Park Public Beach. PUBLIC BEACH BACTI MONITORING STATION,04030202,,,,,44.324274,-89.204398,24000,,,Interpolation-Other,NAD83,,,,,,,US,55,135,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-693098,MARL LAKE - DEEP HOLE,Lake,"STATION FOR RASMAN		 OF GREEN BAY, WI	(414)492-5903 WI LAKE PLANNING GRANT LAKE 0264100",04030202,,,,,44.323605,-89.19112,,,,Unknown,NAD83,,,,,,,US,55,135,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-693101,Youngs Lake Waupaca Co - Deep Hole,Lake,"STATION FOR RASMAN		 OF GREEN BAY, WI	(414)492-5903 WI LAKE PLANNING GRANT LAKE 0264300",04030202,,,,,44.332943,-89.18261,,,,Unknown,NAD83,,,,,,,US,55,135,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-693223,Hartman Lake - Hartman Creek State Park Beach,Lake,,04030202,,,,,44.324272,-89.20437,,,,Interpolation-Other,NAD83,,,,,,,US,55,135,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-703097,BIG HILLS LAKE - WEST BAY,Lake,STATION FOR MARY WAGNER OF MADISON	       (608)261-6429 SELF-HELP MONITORING,04030202,,,,,44.148882,-89.171112,,,,Unknown,NAD83,,,,,,,US,55,137,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-703125,Round Lake - Off Round Lake Rd,Lake,,04030202,,,,,44.159695,-89.16477,,,,Unknown,NAD83,,,,,,,US,55,137,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-713002,Fox River - Lake Winnebago Outlet,River/Stream,FOX RIVER AT OUTLET OF LAKE WINNEBAGO. COMPOSITE OF TWO EQUAL VOLUME SAM PLES COLLECTED FROM NEENAH CHANNEL AND MENASHA CHANNEL. CLOSEST USGS GAG ING STATION IS 04084500. LOCATED AT RAPIDE CROCHE DAM NEAR WRIGHTSTOWN. DRAINAGE AREA APPROX 6100 SQ MILES.,04030204,,,,,44.18617,-88.45465,24000,,,Interpolation-Other,NAD83,,,,,,,US,55,139,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-713056,FOX RIVER - A MAIN ST BRIDGE OSHKOSH,River/Stream,,04030201,,,,,44.01333,-88.53786,,,,Interpolation-Photo,NAD83,,,,,,,US,55,139,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-713291,LAKE BUTTE DES MORTS - MID LAKE,Lake,STATION FOR MARK SESING		OF NER/HORICON	       (414)387-7879 SITE IS A MID LAKE SITE LOCATED APPROX ONE MILE NORTH OF LEONARD POINT (S. SIDE OF LAKE).	THE PURPOSE OF THE MONITORING IS TO GATHER CONDITION INFORMATION AND OBTAIN TROPHIC DATA.,04030201,,,,,44.064831,-88.643501,,,,Unknown,NAD83,,,,,,,US,55,139,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-713292,LAKE BUTTE DES MORTS - N CHANNEL,Lake,"STATION FOR MARK SESING		 OF NER/HORICON		(414)387-7879 SITE IS AT ACCESS CHANNEL TO LAKE BUTTE DES MORTS ON NORTH SIDE OF LAKE, APPROX ONE MILE WEST OF BUTTE DES MORTS.	 SAMPLING POINT IS APP ROX 100 FT SOUTH OF ISLAND RD BRIDGE.  THE PURPO",04030201,,,,,44.055452,-88.645213,,,,Unknown,NAD83,,,,,,,US,55,139,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-713293,LAKE BUTTE DES MORTS - S CHANNEL,Lake,"STATION FOR MARK SESING		 OF NER/HORICON		(414)387-7879 SITE IS AT PUBLIC ACCESS TO LAKE BUTTE DES MORTS ON SOUTH SIDE OF LAKE, ONE MILE WEST OF SAND PIT RD ACCESS POINT.  SAMPLING POINT IS APPROX 75 FT NORTH OF SOUTH RETAINING WALL, 75 FT W",04030201,,,,,44.05309,-88.663281,,,,Unknown,NAD83,,,,,,,US,55,139,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723002,WISCONSIN RIVER - ABOVE BIRON DAM,River/Stream,RM 205.3,07070003,,,,,44.433849,-89.775828,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723047,Wisconsin River Tributary at Cth Dd,River/Stream,,07070003,,,,,44.467153,-89.794855,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723048,Wisconsin River Tributary - 1st Tn Rd Bl Rudolph,River/Stream,WISCONSIN RIVER TRIB AT FIRST TOWN ROAD BELOW RUDOLPH STP,07070003,,,,,44.461996,-89.786817,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723122,DEXTER LAKE - DEEP HOLE,Lake,DEXTER LAKE AT GREATEST DEPTH.,07070003,,,,,44.381386,-90.120012,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723128,Yellow River at Sth 54,River/Stream,,07070003,,,,,44.377825,-90.116899,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723129,Yellow River at Cth N,River/Stream,,07070003,,,,,44.540318,-90.15915,,,,Interpolation-Photo,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723130,Yellow Creek at Robin Road,River/Stream,,07070003,,,,,44.618109,-90.237278,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723136,Unn Ck 10-12 at Chh T,River/Stream,,07070003,,,,,44.540657,-90.098833,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723139,Unn Ck 10-12 at Cth C  And  A,River/Stream,STATION FOR BILL JAEGER		OF RHINELANDER	       (715)369-8971 APPROX 30 YDS ABOVE CTH C BASIN ASSESSMENT MONITORING,07070003,,,,,44.482697,-90.118675,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-723145,Yellow River at Cth-H,River/Stream,,07070003,,,,,44.655695,-90.252925,,,,Unknown,NAD83,,,,,,,US,55,141,,,,,,,,,STORET
